public,air-hg-g5-a,K106-00435,public,Radio 2,00:03:52:5c:27:41
public,air-etz-k61-a,SG952ZVWFH,public,Radio 2,00:0f:61:81:04:51
public,air-etz-k65-a,SG0399L14P,public,Radio 2,00:24:a8:aa:6d:b1
public,air-etz-k69-1-a,SG002ZVXPL,public,Radio 2,00:0f:61:53:1d:91
public,air-etz-k74-a,SG003ZVX56,public,Radio 2,00:0f:61:52:af:e1
public,air-etz-k91-a,SG003ZVWL7,public,Radio 2,00:0f:61:4f:3e:61
public,air-fli-b10-a,SG034ZVW9H,public,Radio 2,00:0f:61:5e:5a:11
public,air-fmg-a12-a,B015-05446,public,Radio 2,00:03:52:31:bd:21
public,air-fmg-a21-a,B015-05147,public,Radio 2,00:03:52:2c:01:b1
public,air-fmg-b15-a,B015-05144,public,Radio 2,00:03:52:2c:02:41
public,air-fmg-b17-2-a,B015-05179,public,Radio 2,00:03:52:2b:fc:a1
public,air-fmg-b4-a,B015-05504,public,Radio 2,00:03:52:31:c9:61
public,air-fmg-c22-a,B015-05334,public,Radio 2,00:03:52:31:c0:d1
public,air-fmg-c4-1-a,B015-05529,public,Radio 2,00:03:52:31:c4:11
public,air-frb-e4-a,K011-00053,public,Radio 1,00:03:52:c1:38:01
public,air-frb-e4-a,K011-00053,public,Radio 2,00:03:52:4d:d7:11
public,air-frb-f10-a,K004-00265,public,Radio 1,00:03:52:c1:31:f1
public,air-frb-f10-a,K004-00265,public,Radio 2,00:03:52:4d:dd:21
public,air-frb-g10-a,K011-00217,public,Radio 1,00:03:52:c1:28:a1
public,air-frb-g10-a,K011-00217,public,Radio 2,00:03:52:4d:e6:71
public,air-fwa-b1-a,K004-00058,public,Radio 1,00:03:52:db:d7:91
public,air-fwa-b1-a,K004-00058,public,Radio 2,00:03:52:33:37:81
public,air-fwa-b6-a,K011-00421,public,Radio 1,00:03:52:c1:33:11
public,air-fwa-b6-a,K011-00421,public,Radio 2,00:03:52:4d:dc:01
public,air-haa-e12-a,B009-00089,public,Radio 2,00:03:52:29:40:51
public,air-haa-e3-a,B009-00039,public,Radio 2,00:03:52:29:50:11
public,air-haa-f1-a,B015-05186,public,Radio 2,00:03:52:2b:e4:e1
public,air-haa-g10-a,B006-00698,public,Radio 2,00:03:52:29:41:d1
public,air-had-e13-a,K120-00078,public,Radio 2,00:03:52:5d:1f:41
public,air-haw-b16-a,K107-00012,public,Radio 2,00:03:52:5c:34:91
public,air-hch-a11-1-a,B006-00702,public,Radio 2,00:03:52:29:90:31
public,air-hch-b15-a,K011-00237,public,Radio 2,00:03:52:4d:c5:d1
public,air-hch-c14-a,B006-00960,public,Radio 2,00:03:52:29:62:51
public,air-hch-d14-a,K004-00477,public,Radio 2,00:03:52:4d:d9:51
public,air-hch-e14-a,K004-00596,public,Radio 2,00:03:52:33:39:91
public,air-hg-d1-1-a,B009-00110,public,Radio 1,00:03:52:e5:ab:01
public,air-hg-d1-1-a,B009-00110,public,Radio 2,00:03:52:29:64:11
public,air-hg-d1-1-b,K011-00059,public,Radio 1,00:03:52:c1:38:11
public,air-hg-d1-1-b,K011-00059,public,Radio 2,00:03:52:4d:d7:01
public,air-hg-d1-2-a,B006-00727,public,Radio 1,00:03:52:e5:61:e1
public,air-hg-d1-2-a,B006-00727,public,Radio 2,00:03:52:29:ad:31
public,air-hg-d1-2-b,K011-00062,public,Radio 1,00:03:52:c1:37:91
public,air-hg-d1-2-b,K011-00062,public,Radio 2,00:03:52:4d:d7:81
public,air-hg-d16-a,B006-00479,public,Radio 1,00:03:52:e5:5f:61
public,air-hg-d16-a,B006-00479,public,Radio 2,00:03:52:29:af:b1
public,air-hg-d19-a,SG034ZVW2L,public,Radio 1,00:0f:61:b1:32:31
public,air-hg-d19-a,SG034ZVW2L,public,Radio 2,00:0f:61:5d:dc:e1
public,air-hg-d22-a,B006-00759,public,Radio 1,00:03:52:e5:51:81
public,air-hg-d22-a,B006-00759,public,Radio 2,00:03:52:29:bd:91
public,air-hg-d26-1-a,SG935ZV0L0,public,Radio 1,00:0f:61:f4:ed:f1
public,air-hg-d26-1-a,SG935ZV0L0,public,Radio 2,00:0f:61:1a:21:21
public,air-hg-d3-1-a,K004-00325,public,Radio 1,00:03:52:c1:1d:c1
public,air-hg-d3-1-a,K004-00325,public,Radio 2,00:03:52:4d:f1:51
public,air-hg-d3-2-a,K011-00460,public,Radio 1,00:03:52:c0:1a:61
public,air-hg-d3-2-a,K011-00460,public,Radio 2,00:03:52:4e:f4:b1
public,air-hg-d3-2-b,K004-00050,public,Radio 1,00:03:52:db:d5:f1
public,air-hg-d3-2-b,K004-00050,public,Radio 2,00:03:52:33:39:21
public,air-hg-d3-3-a,K011-00355,public,Radio 1,00:03:52:c1:26:b1
public,air-hg-d3-3-a,K011-00355,public,Radio 2,00:03:52:4d:e8:61
public,air-hg-d30-a,B006-00577,public,Radio 1,00:03:52:e5:60:31
public,air-hg-d30-a,B006-00577,public,Radio 2,00:03:52:29:ae:e1
public,air-hg-d30-b,B009-00063,public,Radio 1,00:03:52:e5:af:81
public,air-hg-d30-b,B009-00063,public,Radio 2,00:03:52:29:5f:91
public,air-hg-d40-a,B006-00744,public,Radio 1,00:03:52:e5:51:91
public,air-hg-d40-a,B006-00744,public,Radio 2,00:03:52:29:bd:81
public,air-hg-d5-1-a,B015-05443,public,Radio 1,00:03:52:dd:4a:a1
public,air-hg-d5-1-a,B015-05443,public,Radio 2,00:03:52:31:c4:71
public,air-hg-d5-2-a,B015-05605,public,Radio 1,00:03:52:e3:25:31
public,air-hg-d5-2-a,B015-05605,public,Radio 2,00:03:52:2b:e9:e1
public,air-hg-d5-2-b,B015-05505,public,Radio 1,00:03:52:e3:36:11
public,air-hg-d5-2-b,B015-05505,public,Radio 2,00:03:52:2b:d9:01
public,air-hg-d5-3-a,B015-05265,public,Radio 1,00:03:52:e3:24:d1
public,air-hg-d5-3-a,B015-05265,public,Radio 2,00:03:52:2b:ea:41
public,air-hg-d69-1-a,B006-00975,public,Radio 1,00:03:52:e5:ba:d1
public,air-hg-d69-1-a,B006-00975,public,Radio 2,00:03:52:29:54:41
public,air-hg-d7-1-a,B006-00454,public,Radio 1,00:03:52:e5:8c:91
public,air-hg-d7-1-a,B006-00454,public,Radio 2,00:03:52:29:82:81
public,air-hg-d7-1-b,B015-05200,public,Radio 1,00:03:52:e3:11:b1
public,air-hg-d7-1-b,B015-05200,public,Radio 2,00:03:52:2b:fd:61
public,air-hg-d7-2-b,B015-05644,public,Radio 1,00:03:52:e3:47:d1
public,air-hg-d7-2-b,B015-05644,public,Radio 2,00:03:52:2b:c7:41
public,air-hg-e1-1-a,B006-00827,public,Radio 1,00:03:52:e5:50:11
public,air-hg-e1-1-a,B006-00827,public,Radio 2,00:03:52:29:bf:01
public,air-hg-e1-1-b,K004-00417,public,Radio 1,00:03:52:c1:4b:81
public,air-hg-e1-1-b,K004-00417,public,Radio 2,00:03:52:4d:c3:91
public,air-hg-e1-2-a,K011-00149,public,Radio 1,00:03:52:c0:1b:b1
public,air-hg-e1-2-a,K011-00149,public,Radio 2,00:03:52:4e:f3:61
public,air-hg-e1-2-b,K004-00280,public,Radio 1,00:03:52:c1:31:a1
public,air-hg-e1-2-b,K004-00280,public,Radio 2,00:03:52:4d:dd:71
public,air-hg-e11-a,B006-00737,public,Radio 1,00:03:52:e5:cd:61
public,air-hg-e11-a,B006-00737,public,Radio 2,00:03:52:29:41:b1
public,air-hg-e14-a,B015-05522,public,Radio 1,00:03:52:dd:4b:21
public,air-hg-e14-a,B015-05522,public,Radio 2,00:03:52:31:c3:f1
public,air-hg-e16-a,SG046ZVW63,public,Radio 1,00:0f:61:b3:a9:31
public,air-hg-e16-a,SG046ZVW63,public,Radio 2,00:0f:61:5b:65:e1
public,air-hg-e19-a,B006-00619,public,Radio 1,00:03:52:e5:40:41
public,air-hg-e19-a,B006-00619,public,Radio 2,00:03:52:29:ce:d1
public,air-hg-e20-a,B006-00137,public,Radio 1,00:03:52:f3:73:71
public,air-hg-e20-a,B006-00137,public,Radio 2,00:03:52:1b:9b:a1
public,air-hg-e22-a,B006-00956,public,Radio 1,00:03:52:e5:ac:e1
public,air-hg-e22-a,B006-00956,public,Radio 2,00:03:52:29:62:31
public,air-hg-e23-a,B006-00834,public,Radio 1,00:03:52:e5:60:a1
public,air-hg-e23-a,B006-00834,public,Radio 2,00:03:52:29:ae:71
public,air-hg-e26-1-a,B006-00528,public,Radio 1,00:03:52:e5:6b:a1
public,air-hg-e26-1-a,B006-00528,public,Radio 2,00:03:52:29:a3:71
public,air-hg-e26-3-a,B006-00944,public,Radio 1,00:03:52:e5:ad:51
public,air-hg-e26-3-a,B006-00944,public,Radio 2,00:03:52:29:61:c1
public,air-hg-e3-a,B015-00162,public,Radio 1,00:03:52:e5:11:e1
public,air-hg-e3-a,B015-00162,public,Radio 2,00:03:52:29:fd:31
public,air-hg-e3-b,B006-00473,public,Radio 1,00:03:52:f3:7d:71
public,air-hg-e3-b,B006-00473,public,Radio 2,00:03:52:1b:91:a1
public,air-hg-e30-1-a,B006-00644,public,Radio 1,00:03:52:e5:3f:81
public,air-hg-e30-1-a,B006-00644,public,Radio 2,00:03:52:29:cf:91
public,air-hg-e30-1-b,K004-00216,public,Radio 1,00:03:52:c1:2f:31
public,air-hg-e30-1-b,K004-00216,public,Radio 2,00:03:52:4d:df:e1
public,air-hg-e30-nord-a,B006-00627,public,Radio 1,00:03:52:e5:bb:51
public,air-hg-e30-nord-a,B006-00627,public,Radio 2,00:03:52:29:53:c1
public,air-hg-e30-sud-a,B006-00970,public,Radio 1,00:03:52:e5:ba:b1
public,air-hg-e30-sud-a,B006-00970,public,Radio 2,00:03:52:29:54:61
public,air-hg-e32-a,B015-01501,public,Radio 1,00:03:52:e3:98:71
public,air-hg-e32-a,B015-01501,public,Radio 2,00:03:52:2b:76:a1
public,air-hg-e33-1-a,B015-01390,public,Radio 1,00:03:52:e3:90:b1
public,air-hg-e33-1-a,B015-01390,public,Radio 2,00:03:52:2b:7e:61
public,air-hg-e33-3-a,B006-00807,public,Radio 1,00:03:52:e5:cb:11
public,air-hg-e33-3-a,B006-00807,public,Radio 2,00:03:52:29:44:01
public,air-hg-e34-a,B006-00780,public,Radio 1,00:03:52:e5:82:41
public,air-hg-e34-a,B006-00780,public,Radio 2,00:03:52:29:8c:d1
public,air-hg-e38-2-a,B015-01289,public,Radio 1,00:03:52:e3:93:e1
public,air-hg-e38-2-a,B015-01289,public,Radio 2,00:03:52:2b:7b:31
public,air-hg-e40-a,B015-01467,public,Radio 1,00:03:52:e3:95:f1
public,air-hg-e40-a,B015-01467,public,Radio 2,00:03:52:2b:79:21
public,air-hg-e41-a,B006-00806,public,Radio 1,00:03:52:e5:ab:11
public,air-hg-e41-a,B006-00806,public,Radio 2,00:03:52:29:64:01
public,air-hg-e42-a,CN17D330JM,public,Radio 1,98:4b:e1:2b:e6:80
public,air-hg-e42-a,CN17D330JM,public,Radio 2,98:4b:e1:2b:e6:90
public,air-hg-e44-a,B015-01161,public,Radio 1,00:03:52:e3:85:91
public,air-hg-e44-a,B015-01161,public,Radio 2,00:03:52:2b:89:81
public,air-hg-e48-1-a,B006-00900,public,Radio 1,00:03:52:e5:b1:91
public,air-hg-e48-1-a,B006-00900,public,Radio 2,00:03:52:29:5d:81
public,air-hg-e5-a,B006-00560,public,Radio 1,00:03:52:e5:7e:21
public,air-hg-e5-a,B006-00560,public,Radio 2,00:03:52:29:90:f1
public,air-hg-e5-b,B015-05642,public,Radio 1,00:03:52:e3:57:91
public,air-hg-e5-b,B015-05642,public,Radio 2,00:03:52:2b:b7:81
public,air-hg-e54-a,B006-00830,public,Radio 1,00:03:52:e5:60:71
public,air-hg-e54-a,B006-00830,public,Radio 2,00:03:52:29:ae:a1
public,air-hg-e58-1-a,B006-00708,public,Radio 1,00:03:52:f3:6b:d1
public,air-hg-e58-1-a,B006-00708,public,Radio 2,00:03:52:1b:a3:41
public,air-hg-e62-2-a,B006-00856,public,Radio 1,00:03:52:e5:cb:e1
public,air-hg-e62-2-a,B006-00856,public,Radio 2,00:03:52:29:43:31
public,air-hg-e65-2-a,B006-00432,public,Radio 1,00:03:52:e5:be:61
public,air-hg-e65-2-a,B006-00432,public,Radio 2,00:03:52:29:50:b1
public,air-hg-e68-4-a,B015-01317,public,Radio 1,00:03:52:e3:8f:01
public,air-hg-e68-4-a,B015-01317,public,Radio 2,00:03:52:2b:80:11
public,air-hg-e69-3-a,B006-00916,public,Radio 1,00:03:52:e5:c3:21
public,air-hg-e69-3-a,B006-00916,public,Radio 2,00:03:52:29:4b:f1
public,air-hg-e7-a,B006-00664,public,Radio 1,00:03:52:e5:b1:11
public,air-hg-e7-a,B006-00664,public,Radio 2,00:03:52:29:5e:01
public,air-hg-e7-b,B015-05218,public,Radio 1,00:03:52:e3:44:01
public,air-hg-e7-b,B015-05218,public,Radio 2,00:03:52:2b:cb:11
public,air-hg-f1-a,B006-00786,public,Radio 1,00:03:52:e5:4c:a1
public,air-hg-f1-a,B006-00786,public,Radio 2,00:03:52:29:c2:71
public,air-hg-f1-b,K004-00431,public,Radio 1,00:03:52:c1:0f:d1
public,air-hg-f1-b,K004-00431,public,Radio 2,00:03:52:4d:ff:41
public,air-hg-f11-a,B006-00547,public,Radio 1,00:03:52:e5:6b:b1
public,air-hg-f11-a,B006-00547,public,Radio 2,00:03:52:29:a3:61
public,air-hg-f16-a,B006-00810,public,Radio 1,00:03:52:e5:ca:e1
public,air-hg-f16-a,B006-00810,public,Radio 2,00:03:52:29:44:31
public,air-hg-f19-a,B006-00606,public,Radio 1,00:03:52:e5:7c:e1
public,air-hg-f19-a,B006-00606,public,Radio 2,00:03:52:29:92:31
public,air-hg-f20-a,B006-00615,public,Radio 1,00:03:52:e5:8f:71
public,air-hg-f20-a,B006-00615,public,Radio 2,00:03:52:29:7f:a1
public,air-hg-f21-3-a,B006-00666,public,Radio 1,00:03:52:e5:c0:b1
public,air-hg-f21-3-a,B006-00666,public,Radio 2,00:03:52:29:4e:61
public,air-hg-f22-1-a,B015-05672,public,Radio 1,00:03:52:e3:48:71
public,air-hg-f22-1-a,B015-05672,public,Radio 2,00:03:52:2b:c6:a1
public,air-hg-f23-2-a,K026-00656,public,Radio 1,00:03:52:ab:a4:41
public,air-hg-f23-2-a,K026-00656,public,Radio 2,00:03:52:63:6a:d1
public,air-hg-f27-2-a,B006-00857,public,Radio 1,00:03:52:e5:cc:91
public,air-hg-f27-2-a,B006-00857,public,Radio 2,00:03:52:29:42:81
public,air-hg-f3-a,B058-00309,public,Radio 1,00:03:52:d8:2d:a1
public,air-hg-f3-a,B058-00309,public,Radio 2,00:03:52:36:e1:71
public,air-hg-f3-b,K004-00426,public,Radio 1,00:03:52:c1:23:91
public,air-hg-f3-b,K004-00426,public,Radio 2,00:03:52:4d:eb:81
public,air-hg-f30-1-a,K106-00417,public,Radio 1,00:03:52:b2:dc:b1
public,air-hg-f30-1-a,K106-00417,public,Radio 2,00:03:52:5c:32:61
public,air-hg-f30-1-b,K098-00486,public,Radio 1,00:03:52:b2:d6:b1
public,air-hg-f30-1-b,K098-00486,public,Radio 2,00:03:52:5c:38:61
public,air-hg-f30-a,K098-00202,public,Radio 1,00:03:52:b3:7c:81
public,air-hg-f30-a,K098-00202,public,Radio 2,00:03:52:5b:92:91
public,air-hg-f30-b,K106-00447,public,Radio 1,00:03:52:b2:e3:71
public,air-hg-f30-b,K106-00447,public,Radio 2,00:03:52:5c:2b:a1
public,air-hg-f30-hof-a,B006-00935,public,Radio 1,00:03:52:e5:ad:81
public,air-hg-f30-hof-a,B006-00935,public,Radio 2,00:03:52:29:61:91
public,air-hg-f30-nord-a,B006-00511,public,Radio 1,00:03:52:e5:5e:c1
public,air-hg-f30-nord-a,B006-00511,public,Radio 2,00:03:52:29:b0:51
public,air-hg-f30-sud-a,B006-00959,public,Radio 1,00:03:52:e5:c2:61
public,air-hg-f30-sud-a,B006-00959,public,Radio 2,00:03:52:29:4c:b1
public,air-hg-f33-1-a,SG935ZV02C,public,Radio 1,00:0f:61:f5:03:31
public,air-hg-f33-1-a,SG935ZV02C,public,Radio 2,00:0f:61:1a:0b:e1
public,air-hg-f33-5-a,SG935ZV03Q,public,Radio 1,00:0f:61:f4:f1:61
public,air-hg-f33-5-a,SG935ZV03Q,public,Radio 2,00:0f:61:1a:1d:b1
public,air-hg-f37-1-a,B006-00946,public,Radio 1,00:03:52:e5:b4:a1
public,air-hg-f37-1-a,B006-00946,public,Radio 2,00:03:52:29:5a:71
public,air-hg-f40-a,B006-00607,public,Radio 1,00:03:52:e5:6d:11
public,air-hg-f40-a,B006-00607,public,Radio 2,00:03:52:29:a2:01
public,air-hg-f42-3-a,B006-00562,public,Radio 1,00:03:52:e5:70:c1
public,air-hg-f42-3-a,B006-00562,public,Radio 2,00:03:52:29:9e:51
public,air-hg-f5-a,B015-05576,public,Radio 1,00:03:52:e3:25:41
public,air-hg-f5-a,B015-05576,public,Radio 2,00:03:52:2b:e9:d1
public,air-hg-f5-b,B015-05645,public,Radio 1,00:03:52:e3:26:11
public,air-hg-f5-b,B015-05645,public,Radio 2,00:03:52:2b:e9:01
public,air-hg-f50-3-a,B006-00765,public,Radio 1,00:03:52:e5:4b:a1
public,air-hg-f50-3-a,B006-00765,public,Radio 2,00:03:52:29:c3:71
public,air-hg-f51-2-a,B009-00091,public,Radio 1,00:03:52:e5:cf:41
public,air-hg-f51-2-a,B009-00091,public,Radio 2,00:03:52:29:3f:d1
public,air-hg-f56-1-a,B009-00061,public,Radio 1,00:03:52:e5:af:e1
public,air-hg-f56-1-a,B009-00061,public,Radio 2,00:03:52:29:5f:31
public,air-hg-f57-a,K035-01666,public,Radio 1,00:03:52:a9:44:e1
public,air-hg-f57-a,K035-01666,public,Radio 2,00:03:52:65:ca:31
public,air-hg-f59-a,B006-00697,public,Radio 1,00:03:52:e5:7e:d1
public,air-hg-f59-a,B006-00697,public,Radio 2,00:03:52:29:90:41
public,air-hg-f61-a,B006-00572,public,Radio 1,00:03:52:e5:6f:91
public,air-hg-f61-a,B006-00572,public,Radio 2,00:03:52:29:9f:81
public,air-hg-f62-1-a,B009-00016,public,Radio 1,00:03:52:e5:ba:91
public,air-hg-f62-1-a,B009-00016,public,Radio 2,00:03:52:29:54:81
public,air-hg-f68-2-a,B006-00770,public,Radio 1,00:03:52:e5:4c:61
public,air-hg-f68-2-a,B006-00770,public,Radio 2,00:03:52:29:c2:b1
public,air-hg-f69-2-a,B006-00714,public,Radio 1,00:03:52:e5:41:01
public,air-hg-f69-2-a,B006-00714,public,Radio 2,00:03:52:29:ce:11
public,air-hg-f7-a,K106-00276,public,Radio 1,00:03:52:b2:e7:41
public,air-hg-f7-a,K106-00276,public,Radio 2,00:03:52:5c:27:d1
public,air-hg-f7-b,SG034ZVW8G,public,Radio 1,00:0f:61:b5:b3:b1
public,air-hg-f7-b,SG034ZVW8G,public,Radio 2,00:0f:61:59:5b:61
public,air-hg-f7-c,SG032ZVWBL,public,Radio 1,00:0f:61:b1:b3:d1
public,air-hg-f7-c,SG032ZVWBL,public,Radio 2,00:0f:61:5d:5b:41
public,air-hg-f7-d,SG032ZVWFF,public,Radio 1,00:0f:61:b1:b4:51
public,air-hg-f7-d,SG032ZVWFF,public,Radio 2,00:0f:61:5d:5a:c1
public,air-hg-g1-a,SG935ZV00S,public,Radio 1,00:0f:61:f4:ff:e1
public,air-hg-g1-a,SG935ZV00S,public,Radio 2,00:0f:61:1a:0f:31
public,air-hg-g1-b,K107-00001,public,Radio 1,00:03:52:b2:e1:f1
public,air-hg-g1-b,K107-00001,public,Radio 2,00:03:52:5c:2d:21
